	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_11771	511.28454609875183	483.3757372744074	933.698015077802	638.1523480548433	566.9278006958103	565.1816313331112	578.3762459858074	584.8695059098743	648.0768418368139	527.1767863856497	720.6839041232798	686.9248357484255	769.1870826840961	948.0219031013839	466.70496296139805	608.5352067934209	659.9185460319111	667.9655721087901	633.4188966366237	730.1736418505709	711.6669438544103	551.5906618424949	691.7191462383245	610.7093483866327	817.3027562921636	764.8601937307157	855.6875761301933	781.6622299713509
MED134_11776	757.749917038663	811.7760473310659	826.876631996867	970.2606187816721	985.3023274125047	1022.8409035345575	1157.9376891969955	1094.2276906342013	1160.750069190976	978.4106231241359	1110.3795545270195	1215.1541648883037	1278.6684969346345	1399.6423875939024	771.0777648927447	864.1199936466578	861.48899686267	1003.618272093457	970.7144590956258	991.5494282601348	1244.1184894389144	1159.6581832593067	1128.746723987224	1172.2472516535686	1219.4676046264028	1293.968500690876	1414.8273414851078	1451.0580720743128
MED134_11786	5077.448838565298	4676.322018110171	7022.516850691095	7118.047139172995	6642.453536494762	7249.488290684957	7646.892498156617	6781.603109018366	7906.124024258037	5545.309944624435	10899.331853370053	10158.212731946394	10602.865833900634	13749.652345382985	4898.0607818490535	6188.803053089091	5568.223218171982	8881.437238151499	6692.070642965929	9227.284643155983	7882.880199263267	7434.237281965912	8607.417325994882	8340.46052120295	11259.08951105003	9808.771940521521	13233.729021315105	9795.992785286124
MED134_11791	913.7572528995643	831.4554666603038	1506.0496231904658	1136.7351443611965	1071.705762277909	1297.850014390547	1602.3866487147777	687.153022788479	1047.0523776406578	670.952273581736	1516.270348843642	1481.5359081240792	1588.0237784510782	2454.3763039087085	803.856374331505	1310.3791452951664	1138.8088527826949	1468.6893016742022	1559.7940329676858	1769.6819300023687	1812.932579599921	878.2151663806276	1024.5547186960955	997.1969070274486	2046.690935924914	2066.2959487536905	2075.8346754269505	1693.0011432559213
MED134_11796	12679.856743249045	15322.887875227907	11506.377375076021	10474.442624594516	10910.328463925389	10037.487923297682	10038.620498974977	12701.690689965262	10826.087466345754	12215.75524033209	8004.4498789422705	8774.727976119739	6050.378234300621	5740.534639382751	12686.882738964025	11876.578785918266	13788.959502690128	9463.402242851284	8874.198741879098	8426.37168296521	8382.865187190178	11822.489270890335	10148.108367197956	10264.047454285484	9434.466831036432	11095.273186880298	7354.838451976185	6743.187532287415
MED134_11801	296.28283953414854	293.96132623049203	241.3371988124827	351.4462206678847	392.6050812305211	379.774486420176	342.52199813503756	384.4212714900582	415.5133818475266	384.1386093803126	453.4640295607154	497.05699748462797	428.51435291537035	447.80934116346776	263.78976167383365	265.7270402997938	278.60374414187686	361.5363659038826	372.1336017740164	323.722304268726	380.50805574697483	410.3985129067027	363.7072777292166	387.4709875432098	451.76772336597656	507.77329458273454	451.61288740204645	433.45632107474296
MED134_11811	34.085636406583454	43.04872978270804	108.14016558810701	32.790436856572974	33.34869415857708	47.557966539005704	30.815127859899572	31.577461586683352	25.84038444325414	30.229717820715578	112.35381089562368	88.41606796761911	112.28450958744997	148.6345898329808	54.63101573126733	46.65436585416227	46.21997598667082	30.89340771003154	41.17222828138054	31.17325892958102	80.51706299082744	25.4145868084426	30.871705271445443	28.51943816942407	110.65256737849087	103.47481003051523	151.66949100720356	118.2699380217789
MED134_11816	766.9268191481278	794.5565554179826	655.4349060645022	432.1611421609874	361.5301616736652	439.0496331209657	381.6335065726024	241.63622779375086	249.10130603296992	274.27939095868766	319.8540922794332	316.2574738841761	274.218632257786	213.42402642684422	669.6201642489624	645.0473192010262	686.8801986908024	421.65326739367373	400.63745212266446	417.2420810574691	442.84384644955094	228.73128127598338	236.36149348450417	254.70808572002878	247.25125400435203	268.82115595556536	216.1856177789245	236.5398760435578
MED134_11826	317.2586157843537	348.0797293858964	472.1241375675891	300.9993947346955	282.7059754806648	286.7262910177735	286.81772854214216	288.31595361754364	284.24422887579556	272.80477057718934	933.2451679798652	986.7459893052877	743.2165158407404	828.9236740685467	307.49457425884754	365.1211240760526	389.01813122114606	291.3999808324597	289.78914521125535	310.53361779851866	351.9374850082941	280.5017358857739	291.3517184992663	266.50923254875596	1146.2079738102987	1066.750618871291	910.0169460432214	823.6870810450795
MED134_11831	405.094678832088	323.480455224349	589.4957807059004	319.49656424353157	256.9365299944916	367.36806036652234	353.1887731634643	245.0685605749121	310.0846133190497	219.7184368432498	1353.30671322026	1539.9131837693662	1174.0223893599361	1359.6253826388693	254.4244446913307	401.6332364836578	376.17924900262636	431.6727509753056	408.5551883306223	502.3690573651711	523.3609094403784	305.91632269421643	357.9188329908206	352.0675470570282	1575.8451837005769	1369.7077946307377	1970.5715212204582	1159.2855346195688
MED134_11836	21239.28443934841	20696.599315817948	17932.804532525355	14552.227720860643	14277.030724207192	13977.90668711646	12789.463259083703	12167.619709216575	11533.080384713188	10904.817721180083	6393.033059610443	6989.970296440042	7064.758021594047	7567.977865662605	20230.645568370168	19460.9559132536	18507.248717996106	14408.852347351736	13715.102659424494	12289.457847238673	14072.30475110655	13038.624313723958	12064.08357560704	10976.049979618692	7042.845133352361	6809.069200255451	8405.20627029473	9027.53836565223
MED134_11846	1594.1589950155956	1596.4928930844296	1566.7136185203797	2503.8441271506235	2229.057034553982	2914.820876716741	2458.099045439681	1940.6409544685616	2034.155063372966	2277.5511792241564	2307.808007585784	2497.75392008524	2624.5549315814837	2477.243163883013	1579.616797715501	1523.3664676728638	1480.3231197953182	2374.6176088467487	2514.673019647396	2685.696153933134	2342.786800571818	1815.7310353142877	1853.2670570764592	1961.9406602758972	2500.748022753894	2186.8387686861465	2507.074049111611	2600.737926448458
MED134_11851	1734.434498688843	1587.883147127888	1553.5257934486592	1876.621924714638	2004.7112738508267	1890.601481398444	1936.61226627215	2314.765227615136	2378.348984157111	2343.909096391581	2304.7714181021183	2362.862739467975	2076.881507267187	2645.8862561935107	1473.4765385804674	1628.8459035170567	1536.8142015568046	1998.0520175704182	1851.1667254205327	2061.0320038442223	2055.782430878707	2484.981821269943	2402.204566434348	2493.9756964710155	2867.8092979887497	2866.358912907159	2679.1170538362003	2558.713075374729
MED134_11856	2522.337094087176	2659.1815368632792	2289.4064324506558	2600.5338768559027	2584.523797289724	2498.516358027474	2409.5059591990703	2822.0640126707667	2735.9799048517484	2983.894341961852	3979.956616590922	3946.983957221151	4110.9879632629645	3940.7222022385163	2513.026723638297	2488.9089957850915	2341.812116657988	2352.908727753213	2576.431362069467	2412.3306525506546	2514.210225003902	2971.6240946019734	2637.60131912912	2766.3855024341347	3787.3702889617257	4128.324895031897	3975.098898636559	3923.920380255568
MED134_11861	471.9549656296171	464.9262816532468	378.4905795583745	607.04347206271	646.5099117560511	673.393236356646	702.8219546507864	593.7935711408935	701.8248414787824	680.5373060614751	944.379329419972	1052.491270614543	1015.1436274947008	907.0521123140879	457.3396459788951	456.40140509506574	406.9925663270736	561.9260375365196	611.2492352543419	685.8116964507825	641.5391793140121	616.5390503529593	629.0109949057008	769.0414016720559	753.9637004824068	888.6032655197854	867.0061948620742	817.6835308916897
MED134_11871	1231.015868683918	1301.30160314586	1280.5378144640476	1289.7571830252036	1167.204295550198	1283.3758506612844	1282.3833978619746	1173.857811157142	1099.7667619048962	1041.8192995285638	1967.709985415247	2000.6969226006122	1930.9880288236295	1842.6877995960567	1205.0041184153822	1229.2411177227104	1132.389411673435	1206.512814621502	1227.2491122334584	1155.808523389081	1423.3338877088206	1112.5941336140427	1009.1188660603729	1116.1918042171144	1668.9459645293762	1854.0125755983038	1889.077466350916	1878.5108429956658
MED134_11876	681.7127281316691	741.6681159706557	623.7841258923734	728.115854302364	660.9104842336185	661.676056194862	578.3762459858074	771.5884092050454	604.6649959721469	673.9015143447326	1159.9771827602228	1172.0796702374123	1116.7343742642984	965.1720480821125	683.6681397227169	618.677460239978	645.7957755915395	611.1884984795429	623.9176131870743	528.7464303055858	612.9686085753315	727.6102075157826	629.0109949057008	611.6927772890266	977.5581987023918	1124.3551522903408	1020.9394096156539	1080.0386725948235
MED134_11881	1979.5888836131162	1949.4924773026355	1802.7756873041742	1916.9793854611892	2091.8726335834713	1995.3668569626307	1981.6497608366187	2156.8779196817195	1993.8440636414896	2253.219942929434	2740.0159107608406	3018.6152435611502	2839.957868341082	2652.5557570193496	1734.1445279268	1815.4633669337059	1891.1673507879477	1962.9838250347068	1887.5883119771386	1731.3148420890384	1822.0232157440466	2179.0654985757265	1897.645133404162	1949.1560845447761	2354.9918822760196	2523.9319642494747	2877.1928816441155	2691.3915337646436
MED134_11896	9444.343256654893	10048.803494992133	10301.01016352078	10513.959304908847	10702.657050301523	10502.728900309694	9327.502163746523	11536.070477482906	10750.633543771453	12074.928993899	11660.503617275539	12331.207633150572	13355.745919296347	12721.596432371536	9106.20987932039	9138.170355347871	10250.563563266105	10038.687591829977	9308.090686075186	9444.298484165758	8885.447499729698	11593.75798961435	11081.012710869449	10855.088224624238	11720.777809422354	11882.53514360731	13378.60734108318	14287.849010052367
MED134_11911	2488.2514576805925	3067.529487944967	2973.8545536729425	1959.0184070721803	1729.5845470425659	1767.9157126456469	1610.683029292443	667.2454926577439	631.5389957931312	653.9941391945052	1020.2940665116097	854.121887353859	2739.8948019740346	1170.9737878508552	3009.388523710955	2703.9247688521004	2750.0885712069135	1959.6439971741627	1939.84537094966	1137.8239509297073	2854.459749255463	677.7223148918026	608.7514383213148	605.792203874663	425.8216041186063	430.96725002400154	1360.4979715720797	1697.8039833786331
MED134_11916	1857.6671841587984	2344.310827595472	2259.074434785699	1662.2229144985838	1411.2561028016028	1448.79486471	1338.08766745487	590.3612383597323	516.8076888650828	471.1412118887135	379.5736854581881	432.4452555082909	1339.011872835373	921.3438997980284	2356.9381072632477	2235.3526596211664	1952.7939854368421	1607.292157886776	1540.7914660685872	1007.1360577249253	2320.7095413646553	593.9483065232325	566.3028435730773	562.52133216933	320.51088482045634	261.3539016234663	984.7198296736351	1461.2641073350753
MED134_11921	1514.1888480616883	1927.3531305572428	1871.35237767712	1356.1788371705695	1186.1524172312077	1127.606279098744	1109.3446029563845	497.00178671214667	438.2529201575902	454.1830775014828	387.67125741462945	456.8163511660321	1329.845790420071	874.6573940171562	1958.9121355068714	1750.5529448757409	1592.0213950964392	1365.9895949624756	1399.8557615669383	886.039936498476	1802.5432811494916	505.4678931901361	465.00506065114695	473.029302051482	318.22152135745307	291.2229189518624	922.4674266482904	1218.7206811381277
MED134_11926	2539.3799122904675	2901.484387354522	3249.4800976718984	2216.297219331445	1743.2271946528929	1898.87243210088	1899.8711522853466	757.1726115241682	654.2785341031948	609.7555277495557	531.4031596414634	536.1641044703057	1760.6516639392667	1351.0503101485049	3162.3553677585032	3156.2692725685433	2613.9964196906053	2464.7929610814354	2177.3774571883937	1557.4639749817595	3186.9172996692023	788.7934720546258	774.686854155334	745.4391080146015	428.87408873594393	342.4269486576844	1404.6405846264151	1693.0011432559213
MED134_11931	2075.2908627546776	2673.941101360208	2644.1589268799335	1799.2701249504146	1461.2791440394685	1578.3730923814937	1600.0162542640162	645.278562858312	641.8751495704329	628.9255927090338	483.82992439737046	540.6982618019784	1659.060917169669	1110.948280418305	2623.8496412645823	2375.315757183653	2253.2238293502023	1733.37065962231	2093.449453384041	1180.986924832204	2790.825296246583	678.6635958847079	610.6809199007802	628.4110686297234	354.8513367655052	320.0251856613873	1269.9490217170328	1608.3510860931253
MED134_11936	1755.4102749390481	2254.523476905824	2323.6947776371285	1560.4884821999856	1335.463616077564	1345.4079809295527	1390.236345371623	593.1071045846612	578.8246115288928	539.7110596283854	403.86640132751216	436.97941283996374	1326.026589413695	927.0606147916045	2236.7498726544595	2101.474914126614	1898.8706801190594	1607.292157886776	1607.3004502154326	993.947371254718	2215.5178945540583	631.5995462394438	548.9375093578892	564.4881899741179	305.24846173376795	244.28589172152564	1068.4776082895535	1308.7739334389746
MED134_11941	1965.1680374411	2472.2270532355187	2467.4420709188807	1619.343112455373	1477.953491118757	1446.727127034391	1359.4212175117234	639.786830408454	596.3960729503056	578.7884997380909	467.63478048448775	527.0957898069602	1510.875918122286	1100.4676362634154	2391.2776028657586	2225.2104061746095	1932.2517738872107	1710.8268215636385	1657.9739619463624	1045.5031456382558	2241.4911406801316	681.4874388634238	610.6809199007802	618.5767796057842	399.875484871236	310.4244300915457	1215.6196518040047	1566.3262350193968
MED134_11946	3084.750094795803	3814.1174587479322	3990.635866702583	2542.5200270327355	2077.4720611059042	2157.339641551998	2262.541503251857	888.9741903207596	913.7159939134664	842.7455480262903	740.9278340143832	807.080005037754	2225.830346515845	1654.0362048080426	3697.739321924923	3415.910960800403	3006.8662155773072	2763.707554600119	2772.79122002682	1897.9718802125676	3824.560492064303	982.6973565931138	907.8210831384425	927.3734549574792	683.7565542836402	540.8425637677445	1788.3417596371764	2116.8517840852405
MED134_11951	683.0237141473069	755.1977167595068	1024.6940080726724	687.7583935558126	592.6972461819836	735.4253666249143	798.8229299066273	363.14080824685857	486.832842910908	373.0789565190752	400.82981184384664	419.9763228461908	704.2606655757066	837.498746558911	619.6718070089465	894.5467539863288	707.4224102404339	844.1414917524834	888.3700025328646	828.4893046284802	1142.8228295472281	432.98925673642947	561.479139624414	504.49902692808786	374.69248677820013	400.0314820767341	759.479316909206	695.211107762538
MED134_11956	2964.139381357123	3411.9193262066315	3947.1160439659056	2466.8497881329513	2582.2500226880024	3005.8013344435344	2295.727025562518	1551.4144170848776	1305.4562220731991	1385.4058484176724	1906.978195741937	2089.67976023469	2771.2122502263164	2852.640781794516	2971.9272557809427	3379.398848392798	3484.4726341062387	2173.3929802489756	2330.981539622775	2208.5054980110863	2303.8269313827077	1492.8716547477763	1763.5461636313207	1530.2153721249604	2045.9278147705795	1794.2745409415115	2750.42435184705	2994.570816510828
