index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_13961	2116.8818828576946	1894.7513521666174	1764.826467248016	2087.8066407529986	2002.5610626520927	2027.1272862731992	2054.258230622169	2174.5262534691037	2035.2521242410983	1476.7489691275737	1624.6805732072664	1453.0679950470555	1566.9508694971667	2095.908367642573	1959.875616869421	1884.2937540190576	1986.8031944990446	2075.4424428783313	2253.3476732969607	2168.926767794854	2057.4841244264294	2105.4905041928987	1640.8436405261364	1796.2385114213364	1506.5189038773335	1602.6597909772745
MED134_13966	6559.539712437733	6192.571814816092	5779.1759108076485	5236.05956388765	5478.921363618259	5017.677258072	5641.586368847657	5358.839686334907	5262.305201060378	3482.557562137018	4331.920907236904	3277.9571568015995	4113.128110179197	6146.623858812598	5875.513785305284	5373.535036341239	5396.484535928249	5097.978053732951	5001.205345539809	5996.612246307981	5834.714413231932	5760.938337293997	4353.85497493031	4407.1357515761365	5336.277582598467	4471.736230747583
MED134_13971	1967.8619137313199	1752.521322467426	1762.1705959654757	1399.789092743782	1372.7911908283738	1327.541544367372	1077.0301249618253	1153.2996724520497	1225.1535911764513	1265.928246138593	1316.338849513686	1245.4868528974762	1181.1092646661364	1785.1685491418586	1859.1055169464391	1901.1062583445537	1342.7991043007967	1300.0024092754381	1174.2981505311318	1165.691258906827	1134.5278025728755	1048.7912793186224	1063.1767698203596	1227.23718284719	1172.1048175221454	1212.2606736801738
MED134_13976	2144.8231270688893	2217.5516804404338	1342.5429333241113	2467.0222313326776	2309.411267513953	2091.5942317730537	3073.0705109914634	2804.733288190422	2524.424157015725	1737.765102352026	1626.362437154686	1481.201702957438	2022.6024468404125	2045.1753360506195	2062.702249443892	1685.1302412401044	2366.1249753749757	2401.9435096584966	2288.5766178128947	2872.901684542987	2699.9626576199657	2605.668060588019	2766.207635078765	2523.7623503547006	2112.4374959862394	2165.0487633031285
MED134_13981	4587.686192390528	4301.5308112503235	4266.657215400959	3833.7254000661524	3936.2530020184813	4074.5497220556117	3044.65465827368	3169.7541944398986	2848.315336292258	3030.798870017774	3108.0845748312922	3265.0308585725047	3160.3163231881445	4418.529970211687	4672.442184183971	3884.981768753088	3901.1137819862447	3685.1407169673084	3990.0041603602235	3098.0596538672885	3067.7864704301624	2953.617665036799	2895.077546572142	2895.397904441874	3003.1047160807507	3039.87605358779
MED134_13986	3491.324990960773	3633.668063097599	3347.7257516420227	3059.175435414593	3129.7190470947876	2871.166739391663	3188.813130598043	2823.4523090237285	2720.8341398722037	3178.3733761100602	3260.5735727306633	3155.537508867232	3156.5428111604574	3754.244337804548	3529.010029955851	3480.188395377683	3040.4748080432983	2780.0605539075855	2670.8759045969186	2947.00430735858	2970.7353324855194	2877.5036890636284	3084.636195454842	2953.1378916588073	3061.5995892715923	3346.363165490239
MED134_13991	3503.299809908428	3700.4543379128713	3659.7906273405056	3672.537565144141	3670.7242711280433	3538.5190085475633	4368.41755317528	4027.709315966446	3938.576033582373	3271.7368391480372	3258.331087467437	2817.9330139426415	3365.9727286971042	3676.5593831793694	3638.006260484791	3816.438481887604	3783.9454985601237	3706.747405210114	3783.849596155869	4432.856898173802	4282.8667174970915	4485.782116444777	3641.3242433593714	3769.8962562910688	3104.6429865252303	3525.4944677866224
MED134_13996	26477.655228704032	21339.451586346484	21686.516957582655	26342.334011386167	24746.206421515486	28373.81284620443	20424.06740830118	35346.7110612919	21886.742617931402	17339.502511741302	15205.731948619976	16726.62990844852	22481.64128295423	29510.770314144367	31970.856600054583	20786.72169413062	30689.66088473535	41729.717226270855	29879.364052403245	26515.438497220493	35019.93261594495	26610.236794775978	21845.697729141808	19068.893232879695	16769.26609927634	16607.435620873308
MED134_14001	6149.734797340203	5986.029076035527	5225.426748398	3545.2840112583426	3771.732318613743	3583.8846368622753	2623.2683545563123	2773.5349201349113	3336.7461993202564	1911.4412217667575	2015.9942516402107	2349.544795758975	2229.2022303562944	5601.2437691991	5507.394440688677	5673.573575073168	3445.0847076442915	3511.0868394558233	4069.595479451778	2810.1994652374856	2922.2097635131977	2852.791359202209	2042.4382484357297	1952.6613858817566	2144.4441247133036	2295.97529654301
MED134_14006	2375.005757951593	2275.68047518706	2505.814555076754	2600.2142843998136	2570.3487235186776	2831.7702726973075	2187.3275896908112	2656.0210671258205	2417.695713501261	2565.989371237307	2810.3946561380353	2925.905622679785	2984.8480139006833	2211.6430959617164	2511.0263674685866	2436.519857633428	2749.661442705084	3237.402121713626	3478.532077017775	2363.683661092246	2444.7181648255546	2796.447247118174	2345.8819353823437	2748.4233915260425	3527.35122109301	2588.1795139101996
MED134_14011	4325.5707109807445	4838.294575506401	3613.3128798960506	4597.246723380943	4930.264014775481	4604.611273943303	4937.427677109424	4491.525054391706	5174.847170958248	4519.59473760186	4833.116363567924	5206.2567043889	4347.085855895812	4477.190037989883	4224.118066159276	4322.106881215986	4449.023021029257	3653.931056172146	4284.883473715819	4924.024282733565	4462.411322694681	4488.747596028147	4029.432465182448	4326.29976947243	4728.151636784247	4850.232935931967
MED134_14016	5307.505864688462	4191.457136091819	10005.995056970503	4777.0984128728705	4357.885079023183	5796.055933366538	3770.2985069448714	5813.295914343515	3557.6147838154666	8350.508446773052	8014.081709454063	10683.205301104725	15858.184296356032	5260.381213190663	7962.894426567049	6088.7131049565705	6059.033246524876	7295.8583966538445	6709.1567667012005	4582.012177430829	5713.4004908011275	5659.123538264951	15402.202154472961	10769.032524932829	13898.602605514478	12090.470224097404
MED134_14021	545.5195298376208	546.6580271916741	721.069053209686	504.7724304136669	499.6837500618328	528.8677195636203	387.42589437172484	445.09671759195425	451.37237569658737	565.20031925141	613.8803408081286	763.4119660006509	734.8914673921089	551.7217185624927	444.21105272171553	578.0914948843642	508.2911863737479	589.3824404009605	581.9299723743164	412.31459361496576	448.3762573042502	492.26961083946645	580.6638453916693	651.936946576651	661.1024347417749	637.9692892416035
MED134_14026	1181.515469501969	1225.6518211469438	1375.741324355865	1302.22803476467	1245.0007065093446	1234.4226230898043	1208.7133448735028	1178.2583668964585	1239.2358163623876	1148.4709861875897	1139.743135034635	1174.7723978794875	1216.957628929166	1398.3291832532143	1129.0364256676937	1266.1109026662027	1239.9607548188776	1130.7500180401319	1443.0819494304799	1167.591326158509	1220.9033153436078	1186.191833348112	1139.599624310618	1207.290641808613	1230.5996907129868	1238.4459803281502
MED134_14031	492.2981122924871	570.1569016637145	503.287608041383	667.6569793874888	576.9702106380122	575.427180202404	628.6141076836394	582.3695370362018	629.2531148873607	633.4660771716512	589.2130029126422	619.7019445124805	491.4999416062756	646.8461527974052	534.6984893872502	526.3607123443765	553.8098000788597	495.75345801547184	654.9974128518091	609.9215877898802	585.2183618061968	591.1189302851425	517.7273769879271	603.6453209043065	588.2597624663874	578.4572286780211
MED134_14036	1104.344414061525	1277.5967015588224	1367.773710508244	1549.0999293031189	1370.495553385517	1534.0745364317202	1614.159048285773	1445.524386572001	1414.8930463132763	1501.8466742453095	1610.6650403121037	1581.570606853938	1388.65242618894	1338.0837082377698	1250.3718521055698	1224.7262766342126	1502.114252268688	1333.6128132086906	1617.9218962873372	1468.7519855500852	1458.678603307983	1434.3036251567587	1498.4873429462434	1530.6345702234416	1504.3115501720188	1458.0454838077692
MED134_14041	1812.1892674118037	1919.4870095056071	1916.2111303528118	2444.9649486591393	2164.786108613974	2177.5501591061925	2516.535639470005	2148.5276134228448	2373.2255287035678	2286.902890328085	2337.7908869131475	2173.138843456036	2166.9392818994534	1962.7341597136954	1906.405767930696	1754.966797669088	2103.12854063433	1997.418290890424	2267.700206247897	2156.576330658922	2118.6263413315546	2147.9957115545394	2267.211349877666	2244.5107758146214	2145.547801565961	2218.014497204717
MED134_14046	11112.631983423924	11363.560981531906	8583.775985170185	9290.357790689186	9790.128481303353	9061.187339701755	11366.341087113215	8909.213971052039	10101.402476796042	10391.453826947325	10315.432210839786	9040.044685041572	8476.25139219268	10712.5967020884	9457.993664199861	9986.627569344655	8755.58963990733	7078.591142656749	7614.671118332984	10694.528526091404	9089.809579895255	9038.781770112613	10428.72266323438	9919.729803869204	9390.082662409051	8848.84828519907
MED134_14051	967.2992638828057	824.9341722553092	758.2512511652499	786.4269630142339	854.7423412236865	839.2641238221785	790.7923890485475	868.3545775450509	836.7806439432629	636.4778017857795	649.7601050197453	672.927878396988	863.1908763334783	829.1679850809876	946.0050196851349	797.9473206793127	850.5237264529216	895.4771905073655	845.4946683824149	833.1794898624998	833.6692749444826	804.6334602878026	904.3371114680579	848.2529031142254	811.2024867031796	731.9983449320638
MED134_14056	804.9739403701477	874.4054869332888	743.6439591112784	590.4564900301044	582.3266980046781	608.8544852764026	602.9705332797864	604.2083946750594	572.9242141436158	360.4030454906859	363.2826126426186	300.34634120543535	404.7091649694669	710.262442287347	814.3869299898118	777.2550076633175	659.1769614332851	751.4326022219984	716.3218718239905	487.3672500563996	642.478533193536	557.5101616736126	456.28939592713107	408.3791823161308	349.86556229239176	370.1650167054826
MED134_14061	1625.9143060038357	1737.6799280640323	1435.4984282130213	1183.458051137925	1349.8348163998057	1280.9820837285881	1191.38660541144	1170.9787476835058	1191.059782831553	708.7591925248587	678.3517921258773	639.4715770981547	710.3636392121412	1453.8184365569132	1739.8266231600526	1451.0484502466593	1271.992371870623	1342.0154141920036	1221.270076552377	1040.2868202958236	1110.265018086715	1065.5956636243873	809.9324088624445	700.2285722489955	692.0053866161818	784.9640788336521
MED134_14066	5561.638133466476	5542.024026800661	4751.35372446456	3972.00759528872	4311.972330166046	3774.8978087136957	4078.0213997911073	3537.894937494926	4212.808839834815	3040.837952064868	3252.1642529935657	3152.4960269309745	2981.0745018729963	4864.029403878528	4454.449723126092	5041.164758521817	3773.8302510700987	3415.057113932245	3308.911233052167	4167.797516564181	3621.948468094073	3608.000159767174	3032.1891384517235	2754.722299222435	3168.656243979359	3333.8656327718872
MED134_14071	2170.103300402828	2435.225465023544	2550.9643668799386	1822.2708916446327	1989.5524504759042	1704.792558773927	1872.6740010597505	1890.6211041639554	1791.4072776004132	1757.8432664462146	1678.5002195246914	1722.2391464058508	1936.7550482105255	2030.9066709153826	2114.115565731128	2446.8660141414257	1752.4666276468026	1866.5777898645488	1846.2576477795017	1744.2617370439564	1818.738325082608	1873.1946034955602	1877.6046407116428	1771.0428806357654	1704.077060503006	1943.6638980066018
MED134_14076	1385.0873916121054	1432.1945599275084	1439.4822351368316	1145.2819849721855	1142.4622340617404	1081.6120856086682	1214.257901501363	1156.4195092576008	1006.5085159211258	928.6150893562242	917.1764726594506	894.9560597437909	908.4730206657264	1319.0588213907872	1217.4673296817389	1479.5003806436528	1186.8557054962473	1187.167481785234	1309.9948257036183	1055.4873583092788	1067.5625173910719	1093.2734730691766	1063.1767698203596	1100.209210969936	892.8745737998263	1073.5975725670269
MED134_14081	3951.69025272618	3717.7692980501643	3172.4382469943644	3003.1838717048417	3102.1713977805057	2590.6161432348895	3005.149692300177	2637.302046292514	2739.3633835379096	2759.743654746227	2597.9191774473684	2693.9926250401454	2377.3125774430223	3992.0554233918297	3387.109277003081	3341.8085520832155	2924.1494619080127	2469.1643175250015	2691.7523161619165	3067.6585778403787	2858.1560124697335	2688.701488922387	2476.250334218667	2494.3674477715344	2561.633975017796	2654.2379011357757
MED134_14086	546.8500652762491	530.5798499213308	1196.470012784396	682.9274058537846	615.996047166578	1103.1010674419529	562.7724977278007	696.7635532397414	1023.555420093575	735.8647140520133	763.5662321284668	848.5734602158628	833.9461581189014	556.4779402742383	680.7123076429993	1183.3416506022222	725.7690074092819	849.863070883666	1171.6885990855071	544.3692676068557	756.9988759682146	740.3814026481132	756.7361081878529	1000.4765057770506	788.0252727973746	719.5008122137115
MED134_14091	12429.862067665985	14319.472033541186	11810.659593456625	12130.657113420206	11651.125234979276	11783.125038584496	12835.648593496144	11201.254077530233	11682.31754635404	10602.274549936306	10923.70633848985	10719.703084339817	10579.984347628371	13222.296358652842	12660.015002568893	12208.464679437135	11298.73144635774	10397.618531065416	11435.054434727599	12508.14271782175	12106.158947214755	11545.600511254956	10639.260134918328	10141.241391192349	11064.360447890307	11369.779170672422
MED134_14096	5912.899489264358	5833.904783400741	4487.0945318518025	6171.797363461221	6104.865173037217	5531.025157422692	5545.249697438588	5867.373085639733	5065.154048457271	3768.6714004792057	3909.773056434602	3999.5487461787084	3810.3037699572883	5220.74603225945	5172.179618495901	5047.631106339315	5687.297901266463	5162.798118461366	5010.338775599496	4985.776468413226	5014.632297599699	4925.661587978035	3185.03484743224	3280.681091871231	3220.529056054256	3239.836577081427
MED134_17819	1037.8176421301077	1057.4493512418132	734.3484096223874	1045.1758559153573	1010.0804748569975	897.7619077016759	989.0102884945462	863.1548495357991	931.6503715116754	697.7162022730549	634.062708177163	705.6238092117569	716.0239072536722	1106.6142515994825	995.3618033208811	822.5194423858069	1055.3574881259244	865.4679012812474	752.8555920627367	935.7831214533209	838.5218318417147	717.6460591756078	596.3979624926048	637.239495285068	722.9083384905887	576.0767462554778
MED134_14106	1438.3088091572392	1434.6681256614074	1197.7979484256662	1398.9407357178768	1309.2785549093353	1266.6560958397315	1199.0103707747478	1308.2515671277533	1378.5757287284935	1507.870123473566	1517.0412805724166	1529.1050434534948	1576.384649566385	1334.9128937632727	1277.1067765749322	1178.1685723482235	1289.6940549781664	1277.1953494635884	1313.9091528720553	1293.9457983953532	1346.099283292197	1281.087180015961	1455.7804536722754	1578.9261958957861	1561.702746510203	1664.5523339634003
MED134_14111	4031.5223790438804	3877.3142878866483	2870.9968564260425	3812.5164744185195	3928.6008772089585	3446.593919594067	3730.1004713928855	3459.899017356149	3495.3565250986962	3367.108118595433	3494.9132827377844	3508.3494134731104	3731.0600173758544	3874.7352878354372	3638.006260484791	3194.37582184425	3644.0179082814466	3305.823301149175	2900.516431811896	3659.529526739281	3291.004087702841	3341.106997263849	3767.946423838329	3570.430845905298	3919.156503786382	3898.6350875202843
